Ti,Fe,Al,V,Zr,Cr,Sn ,Nb,H ,N,O,C,Mo,Si,Microstructure,Temperature (K),Strain Rate,Strain,Flow Stress
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.401,-0.134,-0.2268,13
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.401,-0.134,-0.1833,14
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.401,-0.134,-0.1399,14
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.401,-0.134,-0.0964,14
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.401,-0.134,-0.0530,14
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.401,-0.134,-0.0096,14
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.401,-0.134,0.0339,14
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.401,-0.134,0.0773,14
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.401,-0.134,0.1208,14
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.401,-0.134,0.1642,14
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.506,-0.134,-0.3136,9
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.506,-0.134,-0.2702,10
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.506,-0.134,-0.2268,11
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.506,-0.134,-0.1833,11
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.506,-0.134,-0.1399,12
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.506,-0.134,-0.0964,12
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.506,-0.134,-0.0530,12
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.506,-0.134,-0.0096,12
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.506,-0.134,0.0339,12
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.506,-0.134,0.0773,12
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.506,-0.134,0.1208,12
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.506,-0.134,0.1642,12
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.297,0.055,-0.3136,24
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.297,0.055,-0.2702,26
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.297,0.055,-0.2268,26
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.297,0.055,-0.1833,26
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.297,0.055,-0.1399,26
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.297,0.055,-0.0964,26
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.297,0.055,-0.0530,25
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.297,0.055,-0.0096,25
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.297,0.055,0.0339,25
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.297,0.055,0.0773,25
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.297,0.055,0.1208,25
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.297,0.055,0.1642,25
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.401,0.055,-0.3136,20
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.401,0.055,-0.2702,21
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.401,0.055,-0.2268,22
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.401,0.055,-0.1833,23
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.401,0.055,-0.1399,23
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.401,0.055,-0.0964,23
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.401,0.055,-0.0530,23
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.401,0.055,-0.0096,23
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.401,0.055,0.0339,23
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.401,0.055,0.0773,23
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.401,0.055,0.1208,23
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.401,0.055,0.1642,22
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.506,0.055,-0.3136,15
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.506,0.055,-0.2702,17
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.506,0.055,-0.2268,18
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.506,0.055,-0.1833,19
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.506,0.055,-0.1399,20
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.506,0.055,-0.0964,20
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.506,0.055,-0.0530,20
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.506,0.055,-0.0096,20
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.506,0.055,0.0339,20
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.506,0.055,0.0773,20
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.506,0.055,0.1208,20
0.091,-0.140,0.040,-0.169,-0.223,-0.123,-0.1420,0.2323,0.0556,-0.020,0.436,0.1714,-0.199,-0.0860,-0.069,0.506,0.055,0.1642,20
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.089,-0.209,-0.3136,143
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.089,-0.209,-0.2702,186
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.089,-0.209,-0.2267,214
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.089,-0.209,-0.1833,230
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.089,-0.209,-0.1399,237
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.089,-0.209,-0.0964,237
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.089,-0.209,-0.0530,234
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.089,-0.209,-0.0096,231
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.089,-0.209,0.0339,228
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.089,-0.209,0.0773,225
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.089,-0.209,0.1208,222
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.089,-0.209,0.1642,216
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.089,-0.209,0.2076,214
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.089,-0.209,0.2511,210
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.089,-0.209,0.2945,208
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.089,-0.209,0.3380,205
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.089,-0.209,0.3814,200
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.089,-0.209,0.4248,197
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.193,-0.209,-0.3136,126
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.193,-0.209,-0.2702,184
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.193,-0.209,-0.2268,181
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.193,-0.209,-0.1833,180
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.193,-0.209,-0.1399,177
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.193,-0.209,-0.0964,175
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.193,-0.209,-0.0530,173
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.193,-0.209,-0.0096,171
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.193,-0.209,0.0339,170
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.193,-0.209,0.0773,169
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.193,-0.209,0.1208,168
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.193,-0.209,0.1642,166
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.193,-0.209,0.2076,165
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.193,-0.209,0.2511,163
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.193,-0.209,0.2945,163
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.193,-0.209,0.3380,162
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.193,-0.209,0.3813,161
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.193,-0.209,0.4248,160
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.297,-0.209,-0.3137,111
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.297,-0.209,-0.2702,129
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.297,-0.209,-0.2268,127
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.297,-0.209,-0.1833,126
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.297,-0.209,-0.1399,125
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.297,-0.209,-0.0964,124
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.297,-0.209,-0.0530,123
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.297,-0.209,-0.0096,122
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.297,-0.209,0.0339,121
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.297,-0.209,0.0773,120
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.297,-0.209,0.1208,119
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.297,-0.209,0.1642,117
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.297,-0.209,0.2076,115
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.297,-0.209,0.2511,114
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.297,-0.209,0.2945,114
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.297,-0.209,0.3380,114
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.297,-0.209,0.3814,112
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.297,-0.209,0.4248,111
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.401,-0.209,-0.3136,62
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.401,-0.209,-0.2702,74
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.401,-0.209,-0.2268,74
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.401,-0.209,-0.1833,74
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.401,-0.209,-0.1399,74
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.401,-0.209,-0.0964,73
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.401,-0.209,-0.0530,73
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.401,-0.209,-0.0096,73
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.401,-0.209,0.0339,73
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.401,-0.209,0.0773,72
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.401,-0.209,0.1208,72
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.401,-0.209,0.1642,70
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.401,-0.209,0.2076,70
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.401,-0.209,0.2511,70
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.401,-0.209,0.2945,69
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.401,-0.209,0.3380,70
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.401,-0.209,0.3814,70
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.401,-0.209,0.4248,70
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.089,-0.021,-0.3136,191
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.089,-0.021,-0.2702,242
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.089,-0.021,-0.2268,275
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.089,-0.021,-0.1833,291
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.089,-0.021,-0.1399,298
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.089,-0.021,-0.0964,296
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.089,-0.021,-0.0530,293
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.089,-0.021,-0.0096,291
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.089,-0.021,0.0339,287
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.089,-0.021,0.0773,286
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.089,-0.021,0.1208,281
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.089,-0.021,0.1642,277
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.089,-0.021,0.2076,275
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.089,-0.021,0.2511,271
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.089,-0.021,0.2945,269
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.089,-0.021,0.3380,264
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.089,-0.021,0.3814,262
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.089,-0.021,0.4248,259
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.193,-0.021,-0.3136,185
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.193,-0.021,-0.2702,237
-0.229,-0.155,0.426,-0.169,-0.223,-0.123,-0.1420,0.4218,-0.0556,-0.060,-0.204,-0.1143,-0.199,-0.0860,0.431,0.193,-0.021,-0.2268,230
